name	hallmark	disease
MAP2K5	UV_RESPONSE_DN	Malignant_neoplasm_of_breast Anxiety_Disorders Inattention Medulloblastoma Colorectal_Cancer Depressive_disorder Metastatic_Prostate_Carcinoma Adenocarcinoma Mental_Depression Secondary_malignant_neoplasm_of_bone Vascular_Diseases Restless_Legs_Syndrome Adenoma Malignant_tumor_of_colon Amyotrophic_Lateral_Sclerosis Abnormal_coordination Cervical_Intraepithelial_Neoplasia Chronic_kidney_disease_stage_5 Malignant_Neoplasms Carcinogenesis Cervical_Squamous_Intraepithelial_Neoplasia Carcinomatosis androgen_independent_prostate_cancer Malignant_neoplasm_of_prostate Hyperactive_behavior Primary_malignant_neoplasm Anxiety Mesothelioma Obesity Breast_Carcinoma Prostate_carcinoma Tremor Cardiomyopathy,_Dilated Colorectal_Carcinoma Colon_Carcinoma Metastasis_from_malignant_tumor_of_prostate Gilles_de_la_Tourette_syndrome
CYP26A1	XENOBIOTIC_METABOLISM	Arteriosclerosis Colonic_Neoplasms Carcinogenesis Adenomatous_Polyposis_Coli Adenoma Epithelial_hyperplasia_of_skin Rheumatoid_Arthritis Sirenomelia Ankylosing_spondylitis Atherosclerosis Neuroblastoma Vitamin_A_Deficiency Breast_Carcinoma leukemia Acute_Promyelocytic_Leukemia Central_neuroblastoma Adenocarcinoma Antley-Bixler_Syndrome_with_Disordered_Steroidogenesis Promyelocytic_leukemia Craniosynostosis Carcinoma_of_lung Malignant_neoplasm_of_breast Fibrosis,_Liver Squamous_cell_carcinoma_of_the_head_and_neck
SERPINB8	TNFA_SIGNALING_VIA_NFKB	Psoriasis_vulgaris
SLC2A6	TNFA_SIGNALING_VIA_NFKB	Coronary_Arteriosclerosis Kidney_Failure Prostatic_Diseases Hypouricemia Hypertensive_disease Lupus_Erythematosus,_Systemic Coronary_heart_disease Prostate_carcinoma Pre-renal_acute_kidney_injury Coronary_Artery_Disease Renal_hypouricemia Nephrolithiasis Hyperuricemia Arteriosclerosis Kidney_Failure,_Acute Mammary_Neoplasms Benign_Prostatic_Hyperplasia Kidney_Calculi Chronic_Kidney_Diseases Endothelial_dysfunction Malignant_neoplasm_of_prostate Multiple_Myeloma Atherosclerosis Myocardial_Infarction Posterior_reversible_encephalopathy_syndrome
DNAJB1	UV_RESPONSE_UP	Idiopathic_pulmonary_arterial_hypertension Liver_carcinoma Malignant_neoplasm_of_liver CREST_Syndrome Carcinogenesis Liver_and_Intrahepatic_Biliary_Tract_Carcinoma Central_Serous_Chorioretinopathy Neurologic_Symptoms Parkinson_Disease Cardiomyopathy,_Dilated Muscular_Dystrophies,_Limb-Girdle Fibrolamellar_Hepatocellular_Carcinoma Liver_neoplasms Congenital_chromosomal_disease Influenza Polycystic_Ovary_Syndrome Machado-Joseph_Disease Bacterial_Infections Bulbo-Spinal_Atrophy,_X-Linked Neurodegenerative_Disorders Renal_Cell_Carcinoma Adult_Liver_Carcinoma Spinocerebellar_Ataxia_Type_6_(disorder) Spinocerebellar_Ataxia_Type_7 Obesity Neoplasm_Metastasis Cardiomyopathy,_Familial_Idiopathic Malaria Non-Small_Cell_Lung_Carcinoma Tumor_Progression Bipolar_Disorder
SERPINE2	EPITHELIAL_MESENCHYMAL_TRANSITION	Stomach_Carcinoma Adenocarcinoma_of_prostate Adenoma Mammary_Neoplasms Pancreatic_Neoplasm Childhood_asthma Cystic_Fibrosis Pancreatitis,_Chronic Carcinogenesis Colorectal_Carcinoma Malignant_neoplasm_of_breast Neuroblastoma Ischemic_stroke Prostate_carcinoma Malignant_neoplasm_of_stomach Pulmonary_Emphysema Malignant_neoplasm_of_prostate Prostatic_Neoplasms Aortic_Aneurysm,_Thoracic Central_neuroblastoma Malignant_neoplasm_of_pancreas Chronic_Obstructive_Airway_Disease Secondary_malignant_neoplasm_of_lymph_node Systemic_Scleroderma Neoplasm_Metastasis Breast_Carcinoma Colorectal_Neoplasms Secondary_malignant_neoplasm_of_lung Dissection_of_aorta Degenerative_polyarthritis Diabetic_Neuropathies Hepatitis_B Colorectal_Cancer Asthma Infectious_Mononucleosis Glioblastoma Alzheimer's_Disease Astrocytoma Pancreatic_carcinoma
CYP46A1	BILE_ACID_METABOLISM	Senile_Plaques Age_related_macular_degeneration Amyloidosis Glaucoma,_Primary_Open_Angle Impaired_cognition Tauopathies Alzheimer's_Disease Mild_cognitive_disorder Alzheimer_Disease,_Late_Onset Myxoid_cyst Plaque,_Amyloid Cerebrovascular_Disorders
CALM3	COMPLEMENT	Idiopathic_scoliosis HYPOCALCIURIC_HYPERCALCEMIA,_FAMILIAL,_TYPE_III Stomach_Carcinoma Malignant_Peripheral_Nerve_Sheath_Tumor Adenoma Leukemogenesis Osteosarcoma cervical_cancer Primary_malignant_neoplasm_of_lung Ventricular_arrhythmia M5b_Acute_differentiated_monocytic_leukemia Childhood_Non-Hodgkin_Lymphoma Malignant_neoplasm_of_breast Hereditary_pancreatitis Acute_lymphocytic_leukemia Sjogren's_Syndrome Leishmaniasis,_Cutaneous Lymphoma,_Non-Hodgkin Teratoma Precursor_T-Cell_Lymphoblastic_Leukemia-Lymphoma Epilepsy,_Temporal_Lobe Cardiac_Arrest Cervix_carcinoma Monocytic_leukemia Measles Malignant_Glioma Hyperlipoproteinemia_Type_IIa Tachycardia,_Ventricular Whooping_cough_due_to_unspecified_organism Atrial_Fibrillation Malignant_neoplasm_of_prostate Ataxia Huntington_Disease Colon_Carcinoma Myeloid_Leukemia,_Chronic Reticuloendotheliosis,_X-linked Neurofibromatosis_1 Neurodegenerative_Disorders Paroxysmal_familial_ventricular_fibrillation Cerebellar_Ataxia Adenocarcinoma Malignant_neoplasm_of_liver CATARACT,_NONNUCLEAR_POLYMORPHIC_CONGENITAL,_AUTOSOMAL_DOMINANT Gallbladder_Carcinoma Cerebrovascular_accident Malignant_neoplasm_of_gallbladder Schizophrenia Medullary_carcinoma_of_thyroid Malignant_neoplasm_of_kidney Multiple_Epiphyseal_Dysplasia Spastic_Paraplegia Metastatic_melanoma Meningioma Lymphangioleiomyomatosis X-linked_hydrocephalus_syndrome Pancreatic_carcinoma Cataract Angelman_Syndrome Malignant_neoplasm_of_stomach Pseudoachondroplasia Mental_Depression Squamous_cell_carcinoma CATARACT,_MARNER_TYPE Down_Syndrome Congenital_cataract Heart_Diseases Brugada_Syndrome_(disorder) Multiple_Myeloma Central_neuroblastoma Hypertensive_disease Astrocytoma Sarcoma Myocardial_Ischemia Specific_language_impairment Malignant_neoplasm_of_gastrointestinal_tract Chronic_atrial_fibrillation Learning_Disabilities Delirium Stress,_Psychological Glioblastoma_Multiforme Depressive_disorder Pituitary_Diseases Anemia,_Sickle_Cell Infant,_Premature Chronic_Lymphocytic_Leukemia Epilepsy Mesothelioma Diffuse_Large_B-Cell_Lymphoma Ovarian_Carcinoma Gastric_Adenocarcinoma Cardiac_arrest_in_children Non-Small_Cell_Lung_Carcinoma Liver_neoplasms Asthma Neoplasm_Metastasis Leukemia,_Myelocytic,_Acute Gastrointestinal_Carcinoid_Tumor Medulloblastoma Cavernous_Hemangioma_of_Brain Liver_and_Intrahepatic_Biliary_Tract_Carcinoma Diabetes_Mellitus,_Insulin-Dependent Cerebral_Ischemia Myeloid_Leukemia Quebec_platelet_disorder Tuberculosis Malignant_neoplasm_of_ovary Hypothyroidism Obesity Malignant_lymphoma,_lymphocytic,_intermediate_differentiation,_diffuse Timothy_syndrome Marijuana_Abuse Acute_Megakaryocytic_Leukemias Heart_failure Congenital_long_QT_syndrome Multiple_Sclerosis Malignant_neoplasm_of_pancreas Acute_leukemia Papillary_thyroid_carcinoma VENTRICULAR_TACHYCARDIA,_CATECHOLAMINERGIC_POLYMORPHIC,_1_(disorder) Conventional_(Clear_Cell)_Renal_Cell_Carcinoma Van_der_Woude_syndrome Parathyroid_Adenoma Hyperactive_behavior Glioblastoma Congenital_cerebellar_ataxia Hodgkin_Disease Diabetic_Cardiomyopathies Prostate_carcinoma Addictive_Behavior Glioma NEUROFIBROMATOSIS,_TYPE_1-LIKE_SYNDROME leukemia Drug_abuse Prostatic_Neoplasms Renal_carcinoma Pertussis Cardiomyopathy,_Hypertrophic,_Familial Liver_carcinoma Lyme_Disease Anxiety_Disorders Glycogen_Storage_Disease_Type_VII Tuberous_Sclerosis Osteosarcoma_of_bone Breast_Carcinoma Long_QT_Syndrome Residual_Cancer Adult_onset_autosomal_dominant_leukodystrophy Cardiomyopathy,_Familial_Idiopathic Fibrosarcoma Melanoma,_B16 Epithelial_ovarian_cancer Alzheimer's_Disease Cystic_Fibrosis MASA_SYNDROME_(disorder) Malignant_neoplasm_of_lung Ductal_Carcinoma Tumor_Progression Carcinogenesis Arthritis,_Reactive Enterovirus_Infections Lymphoma Cardiomyopathy,_Dilated Renal_dysplasia_and_retinal_aplasia_(disorder) Small_cell_carcinoma_of_lung Osteoarthritis_of_hip Congestive_heart_failure Neuroblastoma Retinoblastoma Essential_Hypertension Rheumatoid_Arthritis melanoma Cholangiocarcinoma MIXED_LINEAGE_LEUKEMIA Malignant_tumor_of_cervix Cerebral_Infarction Adult_Non-Hodgkin_Lymphoma African_Trypanosomiasis Carcinoma_of_lung Precursor_B-cell_lymphoblastic_leukemia
RAB2A	PROTEIN_SECRETION	Acute_Erythroblastic_Leukemia Breast_Carcinoma Cervical_Squamous_Cell_Carcinoma Carcinogenesis Squamous_cell_carcinoma Autism_Spectrum_Disorders Well_Differentiated_Oligodendroglioma Lipoblastoma Malignant_neoplasm_of_breast oligodendroglioma
RPS3A	ALLOGRAFT_REJECTION	Carcinogenesis Alzheimer's_Disease Liver_carcinoma Alzheimer_Disease,_Late_Onset
KLK1	COMPLEMENT	Crohn_Disease Renal_Insufficiency Chronic_kidney_disease_stage_5 Diabetic_Cardiomyopathies Acute_myocardial_infarction Pituitary_Diseases Clear-cell_metastatic_renal_cell_carcinoma Renal_hypertension Cerebrovascular_accident Epilepsy,_Temporal_Lobe Colon_Carcinoma Systemic_Scleroderma Ovarian_Carcinoma Ulcerative_Colitis Epithelial_ovarian_cancer Malignant_neoplasm_of_prostate Eczema Stomach_Carcinoma Lupus_Nephritis Malignant_neoplasm_of_ovary Lupus_Erythematosus,_Systemic Limb_ischemia Kidney_Diseases Myocardial_Ischemia Gastric_ulcer Diabetes_Mellitus,_Non-Insulin-Dependent Chronic_Kidney_Insufficiency Carcinogenesis Diabetes_Mellitus Cardiac_fibrosis Kidney_Failure Glomerulosclerosis_(disorder) Breast_Carcinoma End_stage_renal_disease_due_to_hypertension Rheumatoid_Arthritis Renal_Cell_Carcinoma Prolactinoma Chronic_Kidney_Diseases Asthma Tumor_Progression Primary_vesicoureteric_reflux Malignant_neoplasm_of_breast Hippocampal_sclerosis Bronchitis,_Chronic Inflammatory_Bowel_Diseases Hypertensive_disease Coronary_Arteriosclerosis Malignant_tumor_of_colon Colorectal_Carcinoma Pituitary_Neoplasms Colorectal_Cancer Rous_Sarcoma Middle_Cerebral_Artery_Occlusion Diabetes Dermatitis,_Atopic Hyperinsulinism Aortic_Aneurysm,_Abdominal Vesico-Ureteral_Reflux Malignant_neoplasm_of_stomach Acute_Coronary_Syndrome Myotonic_Dystrophy Myocardial_Infarction Kidney_Failure,_Chronic Hypertension,_Renovascular Ulcer Coronary_heart_disease Coronary_Artery_Disease early_pregnancy Prostate_carcinoma Psoriasis Diabetic_Nephropathy Essential_Hypertension Obesity
COL9A1	APICAL_JUNCTION	nervous_system_disorder Hyperalgesia,_Thermal Erythema Hyperlipoproteinemia_Type_IIa Osteoarthritis_of_hip alpha-Thalassemia Generalized_osteoarthritis Kashin-Beck_Disease Multiple_Epiphyseal_Dysplasia Dysplastic_Nevus Glioma Hypercholesterolemia,_Familial Stickler_syndrome_(disorder) alpha^+^_Thalassemia Metabolic_Diseases Hydrops_Fetalis Chondrodysplasia Idiopathic_osteoarthritis Serous_retinal_detachment Narrowing Degenerative_polyarthritis Sarcoma Stickler_syndrome,_type_1 Monoclonal_B-Cell_Lymphocytosis Homozygous_alpha_thalassemia Medulloblastoma Thalassemia Familial_Mediterranean_Fever Pseudoachondroplasia
GCDH	FATTY_ACID_METABOLISM	Metabolic_Diseases Neurologic_Symptoms Dystonia Avellino_corneal_dystrophy Glutaric_aciduria,_type_1 Dyskinetic_syndrome Inborn_Errors_of_Metabolism Colorectal_Carcinoma Colorectal_Cancer nervous_system_disorder Dystonia_Disorders
SLC2A8	ESTROGEN_RESPONSE_LATE	Multiple_Myeloma Non-alcoholic_Fatty_Liver_Disease Alzheimer's_Disease
OXSR1	REACTIVE_OXIGEN_SPECIES_PATHWAY	Schizophrenia Hypertensive_disease
COQ3	ADIPOGENESIS	
TK2	DNA_REPAIR	Dystrophia_myotonica_2 Sensorineural_Hearing_Loss_(disorder) PROGRESSIVE_EXTERNAL_OPHTHALMOPLEGIA_WITH_MITOCHONDRIAL_DNA_DELETIONS,_AUTOSOMAL_RECESSIVE HIV_Infections Myopathy Chronic_progressive_external_ophthalmoplegia Cerebrovascular_accident Depletion_of_mitochondrial_DNA Gastrointestinal_Stromal_Tumors MERRF_Syndrome Brain_Diseases FRAGILE_X_TREMOR/ATAXIA_SYNDROME MYELODYSPLASTIC_SYNDROME Spinocerebellar_tract_degeneration Encephalopathies Epilepsy Spinocerebellar_ataxia_type_10 SPINOCEREBELLAR_ATAXIA_8 Dentatorubral-Pallidoluysian_Atrophy Marie_Cerebellar_Ataxia Spinocerebellar_Ataxia_Type_6_(disorder) Mitochondrial_Encephalomyopathies Ataxia,_Spinocerebellar Juvenile_Spinal_Muscular_Atrophy Craniofacial_dysostosis_type_1 Liver_Failure Mitochondrial_cytopathy Craniofacial_Dysostosis Spinocerebellar_Degeneration Spinocerebellar_Ataxia_10 Mitochondrial_Diseases Spinocerebellar_ataxia_type_8 Germ_cell_tumor Neurologic_Symptoms HUNTINGTON_DISEASE-LIKE_2 Disorder_of_skeletal_muscle Mitochondrial_Myopathies
CDK7	PEROXISOME	leukemia Hamartoma_Syndrome,_Multiple Mammary_Neoplasms Epithelial_ovarian_cancer Small_cell_carcinoma_of_lung Addictive_Behavior Malignant_neoplasm_of_ovary Glioblastoma Triple_Negative_Breast_Neoplasms Malignant_neoplasm_of_prostate Neoplasm_Metastasis Ovarian_Carcinoma Glioblastoma_Multiforme Secondary_malignant_neoplasm_of_lymph_node Brooke-Spiegler_syndrome Prostate_carcinoma Malignant_neoplasm_of_breast Squamous_cell_carcinoma_of_esophagus Breast_Carcinoma
C1QC	COMPLEMENT	CREST_Syndrome Chronic_Lymphocytic_Leukemia/Small_Lymphocytic_Lymphoma Marginal_Zone_B-Cell_Lymphoma Lupus_Erythematosus,_Systemic
MYL12B	APICAL_JUNCTION	Cardiomyopathy,_Hypertrophic,_Familial Cardiomyopathies Liver_carcinoma Primary_malignant_neoplasm_of_lung Hyperlipoproteinemia_Type_IIa Conventional_(Clear_Cell)_Renal_Cell_Carcinoma Bladder_neck_obstruction Malignant_neoplasm_of_lung Liver_neoplasms Carcinoma_of_lung Neoplasm_Metastasis
HDAC1	TGF_BETA_SIGNALING	Schizophrenia Ataxia_Telangiectasia Malignant_Neoplasms Dyggve-Melchior-Clausen_syndrome Osteosarcoma Liver_and_Intrahepatic_Biliary_Tract_Carcinoma Malignant_neoplasm_of_prostate Congenital_ocular_coloboma_(disorder) Ovarian_Carcinoma Squamous_cell_carcinoma Melanocytic_nevus Leukemia,_Myelocytic,_Acute Colon_Carcinoma Fibrosis,_Liver Non-Small_Cell_Lung_Carcinoma Promyelocytic_leukemia Neoplasm_Metastasis Lung_cancer_stage_I Malignant_neoplasm_of_liver Acute_Promyelocytic_Leukemia Stress,_Psychological Tumor_Progression MIXED_LINEAGE_LEUKEMIA Osteosarcoma_of_bone Primary_malignant_neoplasm Hepatocarcinogenesis Squamous_cell_carcinoma_of_the_head_and_neck Liver_carcinoma Adenocarcinoma_of_lung_(disorder) Leukoencephalopathy,_Progressive_Multifocal Prostate_carcinoma Malignant_neoplasm_of_pancreas Colorectal_Neoplasms Hepatitis_B Metastatic_Prostate_Carcinoma Multiple_Myeloma Rheumatoid_Arthritis Epithelial_ovarian_cancer Memory_impairment Malignant_neoplasm_of_breast Degenerative_polyarthritis Liposarcoma,_Dedifferentiated Gallbladder_Carcinoma Neuroblastoma Pancreatic_Ductal_Adenocarcinoma Malignant_Testicular_Germ_Cell_Tumor Carcinoma,_Transitional_Cell Triple_Negative_Breast_Neoplasms Joint_swelling Aortic_Valve_Insufficiency Breast_Carcinoma Cerebrovascular_accident Endometrioma Glioma Malignant_neoplasm_of_lung Carcinogenesis Glioblastoma_Multiforme Invasive_carcinoma_of_breast Metastasis_from_malignant_tumor_of_prostate Intrahepatic_Cholangiocarcinoma Embryonal_Carcinoma Huntington_Disease Lupus_Erythematosus,_Systemic Precancerous_Conditions Melanocytic_nevus_of_skin Childhood_Acute_Myeloid_Leukemia Primary_malignant_neoplasm_of_lung Recurrent_tumor Central_neuroblastoma Colorectal_Carcinoma Colorectal_Cancer Tumor_Angiogenesis Urothelial_Carcinoma Malignant_neoplasm_of_testis Endometrial_Stromal_Sarcoma Asthma Precursor_B-cell_lymphoblastic_leukemia Bronchopulmonary_Dysplasia Parkinson_Disease Influenza Pancreatic_carcinoma Alzheimer's_Disease Retinoblastoma Nasopharyngeal_carcinoma Acute_lymphocytic_leukemia Myeloid_Leukemia,_Chronic Endometriosis Metastatic_melanoma Medulloblastoma Borderline_Personality_Disorder Parathyroid_Neoplasms Mesothelioma Malignant_neoplasm_of_ovary Carcinoma_of_lung Childhood_Acute_Lymphoblastic_Leukemia Malignant_tumor_of_colon Carcinoma,_Papillary Prostatic_Intraepithelial_Neoplasias Virus_Diseases Leukemogenesis bone_destruction melanoma Leukocyte_adhesion_deficiency_type_1 Teratoma Hodgkin_Disease Myeloid_Leukemia polyps Benign_Teratoma leukemia Adenocarcinoma_of_pancreas Carcinoma_breast_stage_IV Pancreatitis,_Chronic Arthritis
ANKRA2	P53_PATHWAY	Bare_lymphocyte_syndrome_2 Miller-McKusick-Malvaux-Syndrome_(3M_Syndrome) Bare_Lymphocyte_Syndrome
CYP1A2	XENOBIOTIC_METABOLISM	Malignant_neoplasm_of_lung Transitional_cell_carcinoma_of_bladder Carcinogenesis Rectal_Carcinoma Obesity Malignant_neoplasm_of_ovary Malignant_neoplasm_of_heart Cirrhosis polyps Liver_Failure,_Acute Sporadic_porphyria_cutanea_tarda Peripheral_Arterial_Diseases Liver_neoplasms Major_Depressive_Disorder Myocardial_Infarction Uranostaphyloschisis Colorectal_Carcinoma Atherosclerosis HIV_Infections Cardiac_Carcinoma Malignant_neoplasm_of_prostate Arteriosclerosis Malaria Schizophrenia Malignant_neoplasm_of_urinary_bladder Cleft_palate,_isolated Coronary_heart_disease Tuberous_Sclerosis Liver_Cirrhosis Neural_Tube_Defects Malignant_neoplasm_of_breast Endometriosis_of_pelvis Primary_malignant_neoplasm_of_lung Liver_carcinoma Tuberculosis Peripheral_Vascular_Diseases Chronic_Obstructive_Airway_Disease Rheumatoid_Arthritis Carcinoma_of_bladder Retinoic_acid_syndrome Pancreatic_carcinoma Parkinson_Disease Cystic_Fibrosis Epilepsy Ovarian_Carcinoma Respiratory_distress Adenocarcinoma Infection_caused_by_Helicobacter_pylori Alzheimer's_Disease Chronic_schizophrenia Gilles_de_la_Tourette_syndrome Polydipsia Polyp_of_large_intestine Female_Genital_Diseases Squamous_cell_carcinoma Tricuspid_Valve_Stenosis Hepatitis,_Autoimmune Non-alcoholic_Fatty_Liver_Disease Schizophrenia_and_related_disorders Colorectal_Cancer Timothy_syndrome Colon_Carcinoma Lymphoproliferative_Disorder_of_the_Skin Carcinoma_of_lung Polyglandular_Type_I_Autoimmune_Syndrome Breast_Carcinoma Hepatocarcinogenesis Congenital_defects Cleft_Palate Hepatitis_C Caffeine_related_disorders Tardive_Dyskinesia Movement_Disorders Adenoma_of_large_intestine Adenocarcinoma_of_pancreas Chemical_Carcinogenesis Adenocarcinoma_of_lung_(disorder) Uroporphyrinuria Asthma Porphyria_Cutanea_Tarda Prostate_carcinoma Respiratory_Distress_Syndrome,_Newborn Malignant_neoplasm_of_pancreas Bladder_Neoplasm Antley-Bixler_Syndrome,_Autosomal_Dominant Malignant_neoplasm_of_stomach Transformed_migraine Malignant_tumor_of_colon Hepatitis_B Recurrent_tumor Abnormal_involuntary_movement Chronic_lung_disease Bradykinesia Drug-induced_tardive_dyskinesia Peptic_Ulcer Diarrhea Congenital_Abnormality Sepsis Squamous_cell_carcinoma_of_the_head_and_neck Squamous_cell_carcinoma_of_lung Medullary_carcinoma_of_thyroid Biliary_Atresia Stomach_Carcinoma Hypertensive_disease Endometriosis
PROC	COAGULATION	Protein_C_Deficiency Thrombophilia Liver_carcinoma Factor_V_Leiden_mutation Disseminated_Intravascular_Coagulation Liver_neoplasms Deep_Vein_Thrombosis Congenital_thrombotic_disease,_due_to_Protein_C_deficiency Coronary_heart_disease Pulmonary_Embolism Renal_thrombosis Pyruvate_Carboxylase_Deficiency_Disease Cardiovascular_Diseases Purpura_Fulminans
SLC22A1	XENOBIOTIC_METABOLISM	Malignant_neoplasm_of_esophagus Inflammatory_Bowel_Diseases cervical_cancer Malignant_neoplasm_of_prostate Crohn_Disease Diabetes_Mellitus,_Non-Insulin-Dependent Hepatitis_C Myeloid_Leukemia,_Chronic Tumor_Progression Squamous_cell_carcinoma Bladder_neck_obstruction Rheumatoid_Arthritis Congenital_contractural_arachnodactyly Primary_biliary_cirrhosis Cervical_Intraepithelial_Neoplasia Esophageal_Neoplasms leukemia Epithelioma Pituitary_Neoplasms Refractory_anemias Biliary_Tract_Cancer Duodenal_Ulcer Chronic_Kidney_Diseases Pituitary_Diseases Fibrosis,_Liver Endocrine_Gland_Neoplasms Liver_carcinoma Esophageal_carcinoma Hepatitis_C,_Chronic Prostate_carcinoma Primary_Sjögren's_syndrome Cerebral_metastasis Mammary_Neoplasms Diabetes_Mellitus Adult_onset_autosomal_dominant_leukodystrophy Miosis_disorder Stomach_Carcinoma Malaria,_Cerebral Non-Small_Cell_Lung_Carcinoma Diabetes Stomach_Neoplasms Malignant_neoplasm_of_breast Atherosclerosis Polycystic_Ovary_Syndrome Leukemia,_Myeloid,_Chronic-Phase Chronic_gastritis Acute_Erythroblastic_Leukemia Cholestasis Arteriosclerosis Cholangiocarcinoma Embryonal_Carcinoma Thrombocytopenia Exanthema Sjogren's_Syndrome Malaria Leukemia,_Myelocytic,_Acute Obesity polyps LACTASE_PERSISTENCE Metabolic_Diseases B-Cell_Lymphomas Herpes_Simplex_Infections Dystrophia_myotonica_2 Peroxisome_Biogenesis_Disorder,_Complementation_Group_C Adenocarcinoma,_intestinal_type Breast_Carcinoma
MMP7	COAGULATION	Infection_caused_by_Helicobacter_pylori Stomach_Carcinoma Bronchiolitis_Obliterans Tumor_Initiation Intestinal_Neoplasms polyps Luminal_A_Breast_Carcinoma Triple_Negative_Breast_Neoplasms Fanconi_Anemia Follicular_adenoma Prostate_carcinoma Biliary_Tract_Cancer Secondary_malignant_neoplasm_of_lymph_node cervical_cancer Childhood_Leukemia Adenocarcinoma_Of_Esophagus Male_infertility Renal_fibrosis Bladder_Neoplasm melanoma stage,_prostate_cancer Secondary_malignant_neoplasm_of_bone Neoplasms Malignant_neoplasm_of_urinary_bladder Pancreatitis,_Chronic Arteriosclerosis Norrie_disease Leukemia,_T-Cell Malignant_neoplasm_of_stomach Hamman-Rich_syndrome Multiple_Sclerosis Adenocarcinoma_of_colon Pancreatic_carcinoma Primary_malignant_neoplasm_of_lung Breast_Carcinoma Colonic_Neoplasms Immunologic_Deficiency_Syndromes Intraepithelial_Neoplasia Chondrosarcoma Kidney_Diseases Squamous_cell_carcinoma_of_esophagus keratoacanthoma Malignant_Head_and_Neck_Neoplasm Ureteral_obstruction Adenocarcinoma Hereditary_Nonpolyposis_Colorectal_Cancer Oral_Cavity_Carcinoma Ovarian_Carcinoma Carcinoma,_Neuroendocrine Lung_Neoplasms Malignant_Pleural_Mesothelioma Prostatic_Neoplasms Gastrointestinal_ulcer Ischemic_stroke Benign_neoplasm_of_intestinal_tract Anaplastic_thyroid_carcinoma Malignant_neoplasm_of_mouth Squamous_cell_carcinoma Asthma Coronary_Artery_Disease Invasive_Carcinoma Interstitial_lung_fibrosis Lupus_Erythematosus,_Systemic Bowen's_Disease Non-Small_Cell_Lung_Carcinoma Precancerous_Conditions Bone_Diseases Metastatic_Neoplasm Cervix_carcinoma PNEUMOTHORAX,_PRIMARY_SPONTANEOUS Renal_Cell_Carcinoma Adenomatous_Polyps Hyperplastic_Polyp Skin_Carcinogenesis Malignant_neoplasm_of_breast Hepatic_Vein_Thrombosis Adenocarcinoma_of_lung_(disorder) bone_destruction Malignant_tumor_of_cervix Yolk_Sac_Tumor Diabetes_Mellitus,_Non-Insulin-Dependent Adenomatous_Polyposis_Coli Primary_Carcinoma Malignant_neoplasm_of_pancreas Thyroid_carcinoma Tuberculosis Metastatic_malignant_neoplasm_to_brain Malignant_neoplasm_of_endometrium FANCONI_ANEMIA,_COMPLEMENTATION_GROUP_A_(disorder) Biliary_Atresia Neuroendocrine_Tumors Colorectal_Cancer Liver_neoplasms Multiple_Myeloma Pancreatic_Ductal_Adenocarcinoma Cirrhosis leukemia HER2_gene_amplification Liver_Cirrhosis Carcinogenesis Diabetic_Nephropathy Malignant_tumor_of_colon Enterochromaffin-like_cell_carcinoid Malignant_neoplasm_of_esophagus Teratoma Neck_Neoplasms Polyradiculoneuropathy,_Chronic_Inflammatory_Demyelinating Adenocarcinoma_of_prostate Seminoma Bone_Sarcoma Pancreatitis Carcinoma_of_bladder Budd-Chiari_Syndrome Tumor_Angiogenesis Idiopathic_Pulmonary_Fibrosis Astrocytoma Malignant_neoplasm_of_gastrointestinal_tract Malignant_neoplasm_of_prostate Degenerative_polyarthritis Trichiasis Patent_ductus_arteriosus Endometriosis_of_uterus Liver_carcinoma Metastatic_Prostate_Carcinoma Squamous_cell_carcinoma_of_skin Colorectal_Carcinoma Epithelial_ovarian_cancer Malignant_Squamous_Cell_Neoplasm Perianal_Squamous_Intraepithelial_Neoplasia Secondary_malignant_neoplasm_of_lung Adenoma Healing_ulcer Tracheal_Diseases Hallopeau-Siemens_Disease precancerous_lesions Colon_Carcinoma Lichen_Planus,_Oral early_pregnancy Endometrial_Carcinoma Carcinoma,_Large_Cell Adenoma_of_large_intestine Neoplasm_Metastasis Colorectal_Neoplasms Internal_Carotid_Artery_Stenosis Ulcerative_Colitis Esophageal_carcinoma Ulcer Endometriosis Recurrent_tumor Cystic_Fibrosis Kaposi_Sarcoma Hepatitis,_Alcoholic Mammary_Neoplasms Tumor_Progression Rectal_Carcinoma Gastric_ulcer Malignant_neoplasm_of_lung Gastric_Adenocarcinoma Coronary_Arteriosclerosis Lymphangioleiomyomatosis Inflammatory_Bowel_Diseases Follicular_thyroid_carcinoma Glioma Fibromatosis,_Aggressive Osteosarcoma ovarian_neoplasm Carotid_Atherosclerosis Carcinoma_of_lung Adenocarcinoma_of_large_intestine Pulmonary_Fibrosis Nasopharyngeal_carcinoma Lip_and_Oral_Cavity_Carcinoma Fibrosis,_Liver Coronary_heart_disease stage,_gastric_cancer Epithelioma Lymphatic_Metastasis Eclampsia Colitis Peptic_Ulcer Malignant_neoplasm_of_ovary Adenocarcinoma_of_pancreas Osteosarcoma_of_bone Secondary_malignant_neoplasm_of_liver Esophageal_Neoplasms Adult_T-Cell_Lymphoma/Leukemia Mammary_Tumorigenesis Uterine_Corpus_Cancer Solid_Neoplasm Muscular_Dystrophy,_Duchenne Colitis,_Collagenous Malignant_neoplasm_of_thyroid Atherosclerosis Barrett_Esophagus
