name	hallmark	disease
XRCC5	ANDROGEN_RESPONSE	Carcinoma_of_lung Adenoma Liver_and_Intrahepatic_Biliary_Tract_Carcinoma Malignant_tumor_of_colon Recurrent_tumor Adenocarcinoma_of_lung_(disorder) Renal_carcinoma Pancreatic_Ductal_Adenocarcinoma Multiple_Sclerosis Lip_and_Oral_Cavity_Carcinoma Hepatitis_B Chronic_Lymphocytic_Leukemia FANCONI_ANEMIA,_COMPLEMENTATION_GROUP_A_(disorder) Non-Small_Cell_Lung_Carcinoma Childhood_Acute_Lymphoblastic_Leukemia HIV_encephalitis Ataxia_Telangiectasia Glioma Adenocarcinoma Lupus_Erythematosus,_Discoid MYELODYSPLASTIC_SYNDROME Multiple_Myeloma Malignant_neoplasm_of_prostate Solid_Neoplasm Small_cell_carcinoma_of_lung Encephalitis Cataract Malignant_neoplasm_of_breast Squamous_cell_carcinoma_of_esophagus Colon_Carcinoma aggressive_cancer Lymphoproliferative_Disorders Malignant_neoplasm_of_liver Liver_carcinoma Breast_Carcinoma Stomach_Carcinoma Malignant_neoplasm_of_stomach HIV_Encephalopathy Renal_Cell_Carcinoma Lymphoid_neoplasm Malignant_neoplasm_of_mouth Primary_Effusion_Lymphoma Squamous_cell_carcinoma_of_the_head_and_neck Fanconi_Anemia Colorectal_Carcinoma Malignant_neoplasm_of_lung Polycythemia_Vera Liver_Cirrhosis melanoma Lupus_Vulgaris Tumor_Progression Secondary_malignant_neoplasm_of_lymph_node Prostate_carcinoma Carcinoma_of_bladder Squamous_cell_carcinoma Myeloid_Leukemia Chronic_Obstructive_Airway_Disease Tonsillar_Carcinoma Carcinogenesis Lung_Neoplasms Alcoholic_Intoxication,_Chronic Malignant_neoplasm_of_urinary_bladder Parvovirus_B19_(disease) Myeloid_Leukemia,_Chronic Primary_malignant_neoplasm_of_lung Malignant_Glioma Acute_lymphocytic_leukemia Congenital_chromosomal_disease Bladder_Neoplasm Adult_Acute_Lymphocytic_Leukemia Lupus_Erythematosus,_Systemic Lupus_Erythematosus
CACNA1A	UV_RESPONSE_DN	Cardiac_Arrest Hemiplegic_migraine,_familial_type_1 Hemiplegic_migraine Alternating_hemiplegia_of_childhood Paresis Migrainous_vertigo Migraine_Disorders Spinocerebellar_Ataxia_Type_6_(disorder) Staggering_gait Vertigo Hyperphenylalaninaemia MIGRAINE,_SPORADIC_HEMIPLEGIC Lung_Neoplasms Spinocerebellar_Ataxia_Type_7 Cerebrovascular_accident Cluster_Headache Episodic_Ataxia Spinocerebellar_Ataxia_Type_2 Lethargy Migraine_with_Aura Hemiparesis Abdominal_Pain Absence_Epilepsy Torticollis Migraine_with_Typical_Aura Cerebellar_Ataxia Ataxia Carcinoma_of_bladder Epilepsy Infantile_Severe_Myoclonic_Epilepsy Epileptic_encephalopathy Spinocerebellar_Ataxia_Type_1 Autism_Spectrum_Disorders Malignant_neoplasm_of_urinary_bladder SPINOCEREBELLAR_ATAXIA_8 Hemiplegia Neurologic_Symptoms Ataxic Classical_phenylketonuria Episodic_Ataxia,_Type_7 Spinocerebellar_Degeneration Impaired_cognition Titubation Episodic_ataxia_type_2_(disorder) Neurodegenerative_Disorders Progressive_cerebellar_ataxia Spastic_Paraplegia,_Hereditary Cerebellar_Ataxia,_Late_Onset Retinitis_Pigmentosa Pain Muscle_Weakness Episodic_ataxia_type_1 Epilepsy,_Generalized Seizures Bladder_Neoplasm Basilar-Type_Migraine MIGRAINE,_FAMILIAL_HEMIPLEGIC,_2 Phenylketonurias Marie_Cerebellar_Ataxia Atrophy/Degeneration_affecting_the_brainstem Ataxia,_Spinocerebellar Congenital_hypoplasia_of_adrenal_gland Neurologic_Signs Pleocytosis Nystagmus Dentatorubral-Pallidoluysian_Atrophy Spinocerebellar_tract_degeneration Cerebellar_Diseases Tremor Dystonia_Disorders Headache Cerebellar_atrophy Autistic_Disorder Parkinson_Disease Cerebellar_degeneration Neurodevelopmental_Disorders Familial_Hemiplegic_Migraine Hemiplegia,_Crossed Huntington_Disease Dystonia nervous_system_disorder Exfoliation_Syndrome Channelopathies Common_Migraine Night_Blindness Machado-Joseph_Disease
CD79A	ALLOGRAFT_REJECTION	Precursor_Cell_Lymphoblastic_Leukemia_Lymphoma Malignant_lymphoma_-_lymphoplasmacytic Immunoproliferative_Small_Intestinal_Disease Hereditary_Leiomyomatosis_and_Renal_Cell_Cancer Trisomy Acute_leukemia Congenital_diaphragmatic_hernia Acute_lymphocytic_leukemia Heavy_Chain_Disease Precursor_cell_lymphoblastic_lymphoma Ulcer Haemophilus_Infections Autosomal_recessive_agammaglobulinemia Multiple_Myeloma Mammary_Neoplasms Reproductive_tract_infection Chronic_Lymphocytic_Leukemia Mixed_phenotype_acute_leukemia_B/myeloid Burkitt_Lymphoma Waldenstrom_Macroglobulinemia Influenza leukemia Plasmacytoma Carcinoma_of_lung Peripheral_T-Cell_Lymphoma Acute_biphenotypic_leukemia Disseminated_Malignant_Neoplasm Neoplasm_Metastasis Lymphoma Primary_biliary_cirrhosis Central_Nervous_System_Infection Malignant_lymphoma,_lymphocytic,_intermediate_differentiation,_diffuse Rheumatoid_Arthritis Leukemia,_Myelocytic,_Acute Precursor_T-Cell_Lymphoblastic_Leukemia-Lymphoma Diffuse_Large_B-Cell_Lymphoma Infectious_Mononucleosis Ewings_sarcoma Thymoma Precursor_T-cell_lymphoblastic_lymphoma Primary_malignant_neoplasm_of_lung Leukemia,_Plasma_Cell Mucosa-Associated_Lymphoid_Tissue_Lymphoma B-Cell_Lymphomas IGA_Glomerulonephritis Malignant_neoplasm_of_lung Agammaglobulinemia
IGSF6	ALLOGRAFT_REJECTION	
STXBP1	PANCREAS_BETA_CELLS	Salaam_Seizures West_Syndrome Coinfection Neurodevelopmental_Disorders Infantile_Spasm Encephalopathies Mental_Retardation FOXG1_syndrome Autistic_Disorder Brain_Diseases Parkinsonian_Disorders Severe_mental_retardation_(I.Q._20-34) Diabetes_Mellitus Movement_Disorders Early_infantile_epileptic_encephalopathy_with_suppression_bursts Symptomatic_Infantile_Spasms Diabetes Cerebellar_Ataxia Schizophrenia MITOCHONDRIAL_COMPLEX_I_DEFICIENCY Tremor Epilepsy Infantile_Severe_Myoclonic_Epilepsy Epileptic_encephalopathy Seizures Intellectual_Disability Congenital_Abnormality Global_developmental_delay Developmental_delay_(disorder) Childhood_Brain_Neoplasm Spasm
PTGDS	XENOBIOTIC_METABOLISM	Gastritis Congenital_deafness Stomach_Carcinoma Diabetes Medulloblastoma Congenital_heart_disease Thyroid_Neoplasm Nasal_Polyps Neoplasm_Metastasis Osteosarcoma_of_bone Malignant_neoplasm_of_breast Metabolic_Syndrome_X Graves_Disease Patent_ductus_arteriosus Autoimmune_thyroid_disease Differentiated_Thyroid_Gland_Carcinoma Pendred's_syndrome Intestinal_Neoplasms Pigment_dispersion_syndrome_(disorder) Neoplasms Acute_inflammatory_demyelinating_polyneuropathy Renal_fibrosis Diabetic_Nephropathy Dermatitis Colorectal_Carcinoma Chronic_sinusitis Psoriasis melanoma Coronary_Arteriosclerosis Medulloblastoma_of_cerebellum Degenerative_polyarthritis Colorectal_Cancer Malignant_neoplasm_of_prostate Lymphoma Colitis Congenital_Hypothyroidism Encephalomyelitis Eosinophilia,_Tropical Squamous_cell_carcinoma_of_skin Manic Ulcerative_Colitis Hashimoto_Disease polyps Inflammatory_dermatosis Senile_Plaques Anaplastic_astrocytoma Childhood_Medulloblastoma Down_Syndrome Eosinophilia Carcinogenesis ovarian_neoplasm Atherosclerosis Childhood_Brain_Neoplasm Allergic_disposition Adenoma Folliculitis Schizophrenia Pneumonitis Diabetes_Mellitus Dehydration Hyperinsulinism Meningioma Glioblastoma Malignant_neoplasm_of_thyroid Bipolar_Disorder Sinusitis Prostatic_Neoplasms Brain_Neoplasms Osteosarcoma Congenital_disorder_of_glycosylation_type_1C Craniosynostosis Pneumonia Tumor_Progression Attention_deficit_hyperactivity_disorder Pulmonary_Edema Cryptorchidism Eosinophilic_disorder Infant,_Premature Sensorineural_Hearing_Loss_(disorder) Thyroid_carcinoma Congenital_sensorineural_hearing_loss Neurofibromatosis_2 Allergic_asthma Eczema Obesity Dry_Eye_Syndromes Prostate_carcinoma Meningioma,_benign,_no_ICD-O_subtype Dryness_of_eye Flushing Asthma Alzheimer's_Disease Astrocytoma,_low_grade Malignant_neoplasm_of_stomach Nonsyndromic_Deafness Mammary_Neoplasms Malignant_tumor_of_colon Chronic_Obstructive_Airway_Disease Congenital_ear_anomaly_NOS_(disorder) Lung_Neoplasms Ovarian_Carcinoma Congenital_Abnormality Colon_Carcinoma Breast_Carcinoma Thyroid_Diseases Arteriosclerosis Aspirin_exacerbated_respiratory_disease Unilateral_Cryptorchidism Dyslipidemias Dermatitis,_Atopic Precancerous_Conditions Malignant_neoplasm_of_ovary Congenital_disorder_of_glycosylation_type_1A
NCAM1	MYOGENESIS	Dermatomyositis,_Childhood_Type Stomach_Carcinoma Mycobacterium_Infections Monoclonal_Gammapathies Adult_Acute_Lymphocytic_Leukemia Diffuse_Astrocytoma Myelodysplasia Lymphomatoid_Granulomatosis Drug_Dependence Myeloid_Leukemia,_Chronic Hepatitis Hematologic_Neoplasms Autistic_Disorder Central_nervous_system_leukaemia Salmonella_infections MYELOPROLIFERATIVE_DISORDER,_CHRONIC,_WITH_EOSINOPHILIA Mammary_Neoplasms Malignant_neoplasm_of_lung Thyroid_carcinoma Nasal_and_nasal-type_NK/T-cell_lymphoma Lymphoma Interstitial_lung_fibrosis Hepatitis_C,_Chronic Cardiomyopathy,_Familial_Idiopathic Conn_Syndrome Cytogenetically_normal_acute_myeloid_leukemia Respiratory_Syncytial_Virus_Infections Muscle_Weakness MAJOR_AFFECTIVE_DISORDER_9 Blastic_plasmacytoid_dendritic_cell_neoplasm Adult_Rhabdomyosarcoma Nasal_Type_Extranodal_NK/T-Cell_Lymphoma Colorectal_Carcinoma Childhood_Rhabdomyosarcoma Hairy_Cell_Leukemia Secondary_malignant_neoplasm_of_lymph_node Seizures Retinoblastoma Glaucoma Polymorphic_Reticulosis Acute_leukemia Cardiomyopathies Disseminated_Intravascular_Coagulation Pancreatic_Neoplasm Monomorphic_Epitheliotropic_Intestinal_T-Cell_Lymphoma MIXED_LINEAGE_LEUKEMIA Liver_Cirrhosis Congenital_chromosomal_disease Sarcoidosis,_Pulmonary Depressive_Symptoms Mood_Disorders Nodule Ganglioneuroblastoma Embryonal_Rhabdomyosarcoma Tuberculosis Lymphoproliferative_Disorders Primary_malignant_neoplasm_of_lung Parkinson_Disease Neoplasms Teratocarcinoma Small_cell_carcinoma_of_lung Nephroblastoma Plasmablastic_lymphoma Left_ventricular_dilatation Kartagener_Syndrome Neuroblastic_tumors Sarcopenia Bipolar_Disorder Acromegaly Skin_Neoplasms Lung_Neoplasms Coronary_heart_disease Mixed_Connective_Tissue_Disease Tumor_Progression Juvenile_arthritis Psoriasis Pituitary_Adenoma Histiocytosis_haematophagic Neutropenia Acute_Megakaryocytic_Leukemias T-Cell_Lymphoma Malignant_neoplasm_of_prostate Schizophrenia Liver_diseases Pilocytic_Astrocytoma Sialic_Acid_Storage_Disease,_Finnish_Type_(disorder) Coronary_Artery_Disease Hemophagocytic_Syndrome Neoplasm_Metastasis Autoimmune_Diseases Acute_monocytic_leukemia Monosomy Hypertrophic_Cardiomyopathy Thrombocytopenia Core_binding_factor_acute_myeloid_leukemia Carcinoma_of_lung Malignant_neoplasm_of_thyroid Leukemia,_T-Cell Alcohol_or_Other_Drugs_use Pituitary_Neoplasms Lymphoma,_AIDS-Related MAJOR_AFFECTIVE_DISORDER_8 early_pregnancy Glioma melanoma Virus_Diseases Aggressive_natural_killer-cell_leukemia Kidney_Diseases MAJOR_AFFECTIVE_DISORDER_7 Neural_Tube_Defects Hypothyroidism Leukemia,_Large_Granular_Lymphocytic Plasmacytosis Splenic_Marginal_Zone_B-Cell_Lymphoma MAJOR_AFFECTIVE_DISORDER_6 Graves_Disease Coronary_Arteriosclerosis Acute_lymphocytic_leukemia Teratoma Mental_disorders Abnormal_behavior Alcoholic_Intoxication,_Chronic Adult_Acute_Myeloblastic_Leukemia Adult_onset_autosomal_dominant_leukodystrophy Leukemia,_Myelocytic,_Acute B-Cell_Lymphomas Peripheral_T-Cell_Lymphoma Leukemia_secondary Severe_Combined_Immunodeficiency Erythrophagocytosis Nicotine_Dependence Neoplasm,_Residual Marijuana_Abuse NONAKA_MYOPATHY Squamous_cell_carcinoma Endometriosis Precursor_Cell_Lymphoblastic_Leukemia_Lymphoma Plasma_Cell_Neoplasm Carcinoma,_Small_Cell Ki-1+_Anaplastic_Large_Cell_Lymphoma Subcutaneous_panniculitis-like_T-cell_lymphoma Chronic_thromboembolic_pulmonary_hypertension Biliary_Atresia Inflammatory_Bowel_Diseases Malignant_tumor_of_colon Leukopenia Hematopoietic_Neoplasms Adult_T-Cell_Lymphoma/Leukemia Breast_Carcinoma Hepatitis,_Chronic Substance_Dependence Hepatitis_B Diabetes_Mellitus,_Insulin-Dependent Malignant_neoplasm_of_stomach Adrenal_Cortical_Adenoma Cardiac_Lymphoma Wolman_Disease Granulocytic_Sarcoma Anemia Respiratory_syncytial_virus_(RSV)_infection_in_conditions_classified_elsewhere_and_of_unspecified_site Prostate_carcinoma Carcinoma,_Papillary Malignant_histiocytosis Differentiated_Thyroid_Gland_Carcinoma Fanconi_Anemia Chromosome_8,_trisomy Juvenile_rheumatoid_arthritis Age_related_macular_degeneration Lymphocytosis Metastatic_Neoplasm FANCONI_ANEMIA,_COMPLEMENTATION_GROUP_A_(disorder) Ataxia_Telangiectasia Secondary_malignant_neoplasm_of_lung T-Cell_Large_Granular_Lymphocyte_Leukemia Milroy_Disease stage,_neuroblastoma Ischemic_cardiomyopathy Amyotrophic_Lateral_Sclerosis Alveolar_rhabdomyosarcoma Enteropathy-Associated_T-Cell_Lymphoma Neuroblastoma Cutaneous_lymphoma Lymphoma,_Non-Hodgkin Memory_impairment Carcinogenesis Myocardial_Ischemia Sarcoma CNS_disorder Lymphohistiocytosis,_Hemophagocytic Sialuria Huntington_Disease Hepatitis_A Myopathy Acute_Promyelocytic_Leukemia Ewings_sarcoma Heroin_Dependence Hepatitis_C Extramedullary_Plasmacytoma Malignant_neoplasm_of_breast Central_neuroblastoma Immunoblastic_Large-Cell_Lymphoma MAJOR_AFFECTIVE_DISORDER_2 Glioblastoma Childhood_Acute_Myeloid_Leukemia Colon_Carcinoma Cytomegalovirus_Infections Adenocarcinoma_of_lung_(disorder) Primary_sclerosing_cholangitis Monoclonal_Gammopathy_of_Undetermined_Significance Pancreatic_carcinoma Cardiomyopathy,_Dilated Myeloid_Leukemia Myeloproliferative_disease Common_Variable_Immunodeficiency Cavernous_Hemangioma_of_Brain Myasthenia_Gravis Attention_deficit_hyperactivity_disorder Pleural_effusion_disorder Anxiety_Disorders Leukemic_Infiltration Immune_thrombocytopenic_purpura Adenoma Acute_Myeloid_Leukemia_(AML-M2) Multiple_Sclerosis Multiple_Myeloma Plasma_cell_inflammation Neuroendocrine_Tumors Squamous_cell_carcinoma_of_the_head_and_neck MAJOR_AFFECTIVE_DISORDER_4 Autoimmune_liver_disease Rhabdomyosarcoma Prolactinoma Congestive_heart_failure Liver_carcinoma Cervix_carcinoma Paresis Primary_cutaneous_lymphoma Papillary_thyroid_carcinoma leukemia Complete_atrioventricular_block Secondary_malignant_neoplasm_of_liver Rheumatoid_Arthritis Colorectal_cancer_metastatic Tumor_Initiation Heart_failure Non-Small_Cell_Lung_Carcinoma Refractory_anaemia_with_excess_blasts Astrocytoma Primary_Effusion_Lymphoma Graft-vs-Host_Disease Down_Syndrome Sarcoidosis Aggressive_Non-Hodgkin_Lymphoma Familial_Alzheimer_Disease_(FAD) Lupus_Erythematosus,_Systemic Adenocarcinoma Muscular_Dystrophies,_Limb-Girdle HIV_Infections Lown-Ganong-Levine_Syndrome Lymphomatoid_Papulosis Post-transplant_lymphoproliferative_disorder Myocarditis Trisomy_4 MAJOR_AFFECTIVE_DISORDER_1 MYELODYSPLASTIC_SYNDROME Carcinoma,_Neuroendocrine
CD4	ALLOGRAFT_REJECTION	HIV_Infections Virus_Diseases Multiple_Sclerosis Superinfection Presenile_dementia Infection_by_human_herpesvirus_7 Acquired_Immunodeficiency_Syndrome Eosinophilia Human_immunodeficiency_virus_II_infection Motor_Disorders Eosinophilic_disorder Allergic_asthma Thymoma Dementia Diabetes_Mellitus,_Non-Insulin-Dependent
SF3A3	DNA_REPAIR	
CST7	IL2_STAT5_SIGNALING	Multiple_Sclerosis Slow_channel_syndrome Secondary_malignant_neoplasm_of_liver Neoplasm_Metastasis AICARDI-GOUTIERES_SYNDROME_1 Diabetes_Mellitus
SRP9	PANCREAS_BETA_CELLS	
UBA2	MYC_TARGETS_V1	Small_cell_carcinoma_of_lung Neoplasm_Metastasis Carcinogenesis Liver_and_Intrahepatic_Biliary_Tract_Carcinoma Malignant_neoplasm_of_breast Malignant_neoplasm_of_liver Aplasia_Cutis_Congenita
NDUFS4	OXIDATIVE_PHOSPHORYLATION	Abnormal_behavior Nicotinamide_adenine_dinucleotide_coenzyme_Q_reductase_deficiency Generalized_Anxiety_Disorder Epilepsy Asthenia Lupus_Erythematosus,_Systemic MITOCHONDRIAL_COMPLEX_I_DEFICIENCY Brain_Diseases Triple_Negative_Breast_Neoplasms Psychotic_Disorders Ovarian_Carcinoma Mitochondrial_encephalopathy Malignant_neoplasm_of_breast Atrial_Fibrillation Malignant_neoplasm_of_ovary Fatigue Parkinsonian_Disorders Breast_Carcinoma Encephalopathies nervous_system_disorder Mitochondrial_Encephalomyopathies Leigh_Disease
ANLN	MITOTIC_SPINDLE	Primary_malignant_neoplasm_of_lung Leukemogenesis Malignant_neoplasm_of_lung MRSA_-_Methicillin_resistant_Staphylococcus_aureus_infection Carcinoma_of_lung Breast_Carcinoma Malignant_neoplasm_of_breast Liver_carcinoma Nasopharyngeal_carcinoma Early_childhood_caries Non-Small_Cell_Lung_Carcinoma Liver_neoplasms Carcinogenesis
CHST1	GLYCOLYSIS	Bilateral_cataracts_(disorder) Parkinson_Disease Cataract
F13A1	KRAS_SIGNALING_UP	Dysfibrinogenemia,_Congenital Blood_Coagulation_Disorders Coronary_Artery_Disease Coronary_heart_disease Refractory_anemias Malignant_neoplasm_of_prostate Malignant_neoplasm_of_lung Ataxia,_Spinocerebellar Asthma Secondary_malignant_neoplasm_of_bone Psoriasis Prostate_carcinoma Ichthyoses Carcinoma_of_lung Kaposi_Sarcoma Coronary_Arteriosclerosis Secondary_malignant_neoplasm_of_lymph_node Uranostaphyloschisis Acute_Promyelocytic_Leukemia Cleft_upper_lip Pulmonary_Embolism Myocardial_Infarction Hereditary_Factor_XIII_Deficiency Arteriosclerosis Degenerative_disorder Cleft_Palate Congenital_ichthyosis Huntington_Disease Alzheimer's_Disease Hereditary_pancreatitis Ischemic_stroke Cerebrovascular_Disorders Meningioma Cleft_palate,_isolated Atherosclerosis Primary_malignant_neoplasm_of_lung Idiopathic_generalized_epilepsy HIV_Infections Rheumatoid_Arthritis
PHF5A	E2F_TARGETS	Atypical_Teratoid_Rhabdoid_Tumor Rhabdoid_Tumor Glioblastoma_Multiforme Medulloblastoma Amyotrophic_Lateral_Sclerosis Brain_Neoplasms Schizophrenia Neuroectodermal_Tumor,_Primitive
PLCB2	APOPTOSIS	Malignant_Neoplasms Malignant_neoplasm_of_breast Primary_malignant_neoplasm Mammary_Neoplasms Breast_Carcinoma Triple_Negative_Breast_Neoplasms Van_der_Woude_syndrome Malignancy
FLNC	APICAL_JUNCTION	Allergic_rhinitis_(disorder) Ischemic_cardiomyopathy Glioma Hypertrophic_Cardiomyopathy Malignant_neoplasm_of_prostate Prostate_carcinoma Dysphonia Paresis Malignant_neoplasm_of_stomach Cystic_Fibrosis Aortic_Valve_Stenosis CARDIOMYOPATHY,_FAMILIAL_RESTRICTIVE,_1_(disorder) Eosinophilic_disorder Cerebellar_Diseases Muscular_Dystrophy Familial_restrictive_cardiomyopathy_(disorder) Muscular_Dystrophy,_Emery-Dreifuss Cardiomyopathy,_Dilated Hoarseness Neoplasm_Metastasis Muscle_Weakness Plasmacytoma Cerebellar_Ataxia,_Late_Onset Muscular_Dystrophies,_Limb-Girdle Cardiomyopathy,_Hypertrophic,_Familial Myofibrillar_Myopathy Eosinophilia Restrictive_cardiomyopathy Myopathy Familial_dilated_cardiomyopathy Asthma Frontotemporal_dementia Cardiovascular_Diseases Lymphoma,_Diffuse Distal_Muscular_Dystrophies Neuromuscular_Diseases Respiratory_Failure Stomach_Carcinoma Low_grade_glioma
UBE2T	E2F_TARGETS	Prostate_carcinoma Breast_Carcinoma Malignant_neoplasm_of_prostate Carcinogenesis Neoplasm_Metastasis Stomach_Carcinoma FANCONI_ANEMIA,_COMPLEMENTATION_GROUP_A_(disorder) Malignant_neoplasm_of_stomach Fanconi_Anemia Malignant_neoplasm_of_breast
RPL22	MYC_TARGETS_V1	Acute_lymphocytic_leukemia Streptococcal_pneumonia Malignant_neoplasm_of_endometrium Colorectal_Carcinoma Uterine_Corpus_Cancer Myelodysplasia Carcinogenesis Herpes_Simplex_Infections MYELODYSPLASTIC_SYNDROME Therapy-related_myelodysplastic_syndrome Myeloid_Leukemia Endometrial_Carcinoma Colorectal_Cancer Thymic_Lymphoma
TK1	E2F_TARGETS	Glioblastoma Richter's_syndrome Pancreatitis,_Chronic HIV_Infections Malignant_neoplasm_of_liver Pancreatic_carcinoma Malignant_Glioma MYELODYSPLASTIC_SYNDROME Gastrointestinal_Stromal_Tumors Breast_Carcinoma Liver_neoplasms Craniofacial_Dysostosis Malignant_neoplasm_of_pancreas Colorectal_Carcinoma Malignant_neoplasm_of_breast Herpes_NOS Pneumoperitoneum Ovarian_Serous_Adenocarcinoma Papillary_thyroid_carcinoma Germ_cell_tumor Medullary_carcinoma_of_thyroid Brain_Neoplasms Craniofacial_dysostosis_type_1 Leukemia,_Myelocytic,_Acute Hashimoto_Disease Liver_and_Intrahepatic_Biliary_Tract_Carcinoma
EIF4G1	UNFOLDED_PROTEIN_RESPONSE	Squamous_cell_carcinoma_of_lung Dementia Carcinogenesis Influenza Cardiovirus_Infections Meningioma,_benign,_no_ICD-O_subtype Inflammatory_Breast_Carcinoma Chronic_Lymphocytic_Leukemia Mesothelioma Parkinsonian_Disorders Squamous_cell_carcinoma Nasopharyngeal_carcinoma Lymphoma Autosomal_dominant_late_onset_Parkinson_disease Rhinovirus_infection Multiple_Myeloma PARKINSON_DISEASE,_LATE-ONSET Malignant_neoplasm_of_breast Fahr's_syndrome_(disorder) Leukemia,_T-Cell Lupus_Erythematosus,_Systemic Virus_Diseases Herpes_Simplex_Infections Multiple_Endocrine_Neoplasia_Type_2a Lewy_Body_Disease Tumor_Angiogenesis Cytomegalovirus_Infections Breast_Carcinoma Adenocarcinoma_Of_Esophagus Aggressive_Non-Hodgkin_Lymphoma Carcinoma_breast_stage_IV Autosomal_Dominant_Parkinsonism Meningioma Presenile_dementia Tumor_Progression Leukemogenesis Tuberous_Sclerosis Hepatitis_C Lymphoma,_Non-Hodgkin Neurodevelopmental_Disorders Parkinson_Disease Parkinson_Disease,_Familial,_Type_1 Familial_multiple_trichoepitheliomata
RFC5	DNA_REPAIR	
COX7C	OXIDATIVE_PHOSPHORYLATION	
NDUFS8	OXIDATIVE_PHOSPHORYLATION	Neurodegenerative_Disorders Leigh_Disease Nicotinamide_adenine_dinucleotide_coenzyme_Q_reductase_deficiency
NDUFB6	OXIDATIVE_PHOSPHORYLATION	Prostate_carcinoma Malignant_neoplasm_of_prostate Nicotinamide_adenine_dinucleotide_coenzyme_Q_reductase_deficiency Conventional_(Clear_Cell)_Renal_Cell_Carcinoma
